time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-06-23T13:03:51.000Z,60.1837,-141.3368,0.1,1.3,ml,,,,0.93,ak,ak13686687,2016-06-23T14:09:15.754Z,"62km ENE of Cape Yakataga, Alaska",earthquake,0.5,3.5,,,automatic,ak,ak
2016-06-23T12:15:21.900Z,44.56,-110.386,4.03,1.89,ml,9,87,0.01108,0.13,uu,uu60153912,2016-06-23T21:49:49.930Z,"36km ENE of Old Faithful Geyser, Wyoming",earthquake,0.45,0.51,0.648,2,reviewed,uu,uu
2016-06-23T12:04:28.000Z,63.2564,-150.6455,129.9,1.5,ml,,,,0.36,ak,ak13686163,2016-06-23T12:39:31.985Z,"86km W of Cantwell, Alaska",earthquake,0.8,1,,,automatic,ak,ak
2016-06-23T11:53:49.590Z,36.0921667,-89.391,9.9,1.49,md,10,86,0.01154,0,nm,nm60122162,2016-06-23T13:22:21.350Z,"6km N of Dyersburg, Tennessee",earthquake,1.62,1.04,0.071,5,reviewed,nm,nm
2016-06-23T11:53:19.000Z,59.6679,-153.1253,97.5,2,ml,,,,1.17,ak,ak13686158,2016-06-23T12:39:32.611Z,"73km W of Anchor Point, Alaska",earthquake,1,1,,,automatic,ak,ak
2016-06-23T11:49:18.150Z,38.7815,-122.7303333,1.95,1.27,md,32,52,0.005288,0.07,nc,nc72654571,2016-06-24T00:38:04.917Z,"2km ENE of The Geysers, California",earthquake,0.21,0.3,0.132,10,reviewed,nc,nc
2016-06-23T11:45:06.000Z,60.118,-152.7164,95.2,1.8,ml,,,,0.31,ak,ak13686139,2016-06-23T12:39:28.394Z,"40km S of Redoubt Volcano, Alaska",earthquake,1.4,1.3,,,automatic,ak,ak
2016-06-23T11:35:38.620Z,36.4344,70.6696,213.11,5.4,mb,,29,0.693,0.91,us,us2000668i,2016-06-23T19:41:16.000Z,"45km NNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,7,5.5,0.044,179,reviewed,us,us
2016-06-23T11:33:30.300Z,38.8358333,-122.7836667,2.22,1.19,md,40,65,0.005815,0.06,nc,nc72654566,2016-06-23T23:46:03.188Z,"5km WNW of Cobb, California",earthquake,0.13,0.2,0.186,10,reviewed,nc,nc
2016-06-23T11:25:08.780Z,44.5621667,-110.3746667,3.55,1.88,ml,10,88,0.01836,0.08,uu,uu60153907,2016-06-23T20:07:39.120Z,"37km ENE of Old Faithful Geyser, Wyoming",earthquake,0.3,0.49,0.289,5,reviewed,uu,uu
2016-06-23T11:21:39.860Z,44.5591667,-110.3716667,2.88,1.02,ml,7,128,0.02113,0.11,uu,uu60153902,2016-06-23T21:50:54.920Z,"37km ENE of Old Faithful Geyser, Wyoming",earthquake,0.62,1.25,0.069,2,reviewed,uu,uu
2016-06-23T11:15:59.000Z,60.4695,-146.9484,16.5,1.4,ml,,,,0.71,ak,ak13686134,2016-06-23T11:55:48.061Z,"65km W of Cordova, Alaska",earthquake,0.5,0.3,,,automatic,ak,ak
2016-06-23T11:12:51.890Z,44.5638333,-110.3735,3.66,2.36,ml,16,68,0.01899,0.11,uu,uu60153892,2016-06-23T20:06:04.020Z,"37km ENE of Old Faithful Geyser, Wyoming",earthquake,0.27,0.48,0.322,8,reviewed,uu,uu
2016-06-23T10:45:40.000Z,63.5255,-151.108,0,1.8,ml,,,,0.66,ak,ak13685613,2016-06-23T11:55:47.387Z,"108km W of Cantwell, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-06-23T10:41:15.120Z,38.719,-122.3645,11.71,1.76,md,31,130,0.09063,0.08,nc,nc72654541,2016-06-24T00:12:03.258Z,"17km NNE of Angwin, California",earthquake,0.22,0.46,0.212,18,reviewed,nc,nc
2016-06-23T10:32:17.000Z,62.6408,-151.5337,0,1.8,ml,,,,0.74,ak,ak13685608,2016-06-23T11:07:22.917Z,"81km WNW of Talkeetna, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-06-23T10:22:27.000Z,58.7283,-152.6588,61.7,1.7,ml,,,,0.38,ak,ak13685606,2016-06-23T20:37:42.554Z,"105km N of Kodiak, Alaska",earthquake,0.9,0.6,,,reviewed,ak,ak
2016-06-23T10:18:06.090Z,35.9793333,-120.526,8.46,1.08,md,11,136,0.009574,0.04,nc,nc72654531,2016-06-23T22:00:04.827Z,"23km SW of Coalinga, California",earthquake,0.75,0.72,0.116,7,reviewed,nc,nc
2016-06-23T10:17:35.490Z,35.973,-120.5275,10.1,2.77,md,91,30,0.01286,0.06,nc,nc72654526,2016-06-23T19:26:02.425Z,"23km SW of Coalinga, California",earthquake,0.1,0.12,0.133,93,reviewed,nc,nc
2016-06-23T10:12:41.500Z,35.9431667,-120.0405,10.76,1.6,md,55,164,0.1054,0.13,nc,nc72654521,2016-06-23T23:12:03.089Z,"10km SE of Avenal, California",earthquake,0.3,0.64,0.164,36,reviewed,nc,nc
2016-06-23T10:09:18.000Z,61.7741,-152.0345,101.7,1.7,ml,,,,0.67,ak,ak13685605,2016-06-23T11:07:24.184Z,"105km W of Willow, Alaska",earthquake,1.2,1.3,,,automatic,ak,ak
2016-06-23T10:01:40.370Z,33.583,-116.7258333,12.91,1.23,ml,42,30,0.01999,0.14,ci,ci37610952,2016-06-23T13:34:37.600Z,"6km WNW of Anza, CA",earthquake,0.2,0.33,0.185,27,reviewed,ci,ci
2016-06-23T10:01:18.860Z,33.5828333,-116.7246667,12.95,1.24,ml,41,51,0.02034,0.15,ci,ci37610936,2016-06-23T13:34:41.600Z,"6km WNW of Anza, CA",earthquake,0.19,0.3,0.203,26,reviewed,ci,ci
2016-06-23T09:54:57.000Z,61.3187,-152.4338,0,1.8,ml,,,,0.74,ak,ak13685602,2016-06-23T11:07:23.580Z,"93km NW of Nikiski, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-06-23T09:45:35.350Z,44.452,-114.1301667,7.49,2.86,ml,22,58,0.095,0.2,mb,mb80156889,2016-06-23T15:43:45.961Z,"9km SE of Challis, Idaho",earthquake,0.44,0.77,0.248,23,reviewed,mb,mb
2016-06-23T09:31:39.450Z,38.153,-119.4455,4.57,2.21,md,5,291,0.5684,0.11,nc,nc72654516,2016-06-23T16:16:02.925Z,"21km WSW of Bridgeport, California",earthquake,1.64,11.85,0.068,5,reviewed,nc,nc
2016-06-23T09:17:31.468Z,38.2891,-119.4138,3.4,1,ml,8,212.91,0.708,0.1821,nn,nn00549177,2016-06-23T21:53:35.506Z,"16km WNW of Bridgeport, California",earthquake,,2.3,0.05,3,reviewed,nn,nn
2016-06-23T09:09:11.860Z,19.389,-155.2798333,2.783,1.99,ml,23,58,0.00303,0.06,hv,hv61307756,2016-06-23T19:51:15.600Z,"6km SW of Volcano, Hawaii",earthquake,0.18,0.21,0.09,9,reviewed,hv,hv
2016-06-23T08:58:04.810Z,19.4483333,-155.902,10.283,1.67,md,21,170,0.04186,0.11,hv,hv61307746,2016-06-23T20:15:38.230Z,"4km WSW of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.56,0.066,10,reviewed,hv,hv
2016-06-23T08:49:26.530Z,-55.5555,-26.853,38.15,4.9,mb,,128,5.701,0.99,us,us2000667u,2016-06-23T12:51:22.192Z,"129km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.6,9.9,0.12,22,reviewed,us,us
2016-06-23T08:09:39.070Z,38.8106667,-122.8121667,2.74,1.34,md,41,38,0.01281,0.06,nc,nc72654511,2016-06-23T20:44:02.638Z,"6km NW of The Geysers, California",earthquake,0.13,0.19,0.147,11,reviewed,nc,nc
2016-06-23T08:09:04.000Z,60.1673,-141.3499,0,1.3,ml,,,,0.74,ak,ak13685594,2016-06-23T08:48:27.403Z,"61km E of Cape Yakataga, Alaska",earthquake,0.5,72.8,,,automatic,ak,ak
2016-06-23T07:54:08.599Z,40.6546,-119.4753,6.8,1.1,ml,4,169.51,0.053,0.1054,nn,nn00549090,2016-06-23T11:17:48.704Z,"11km NW of Gerlach-Empire, Nevada",earthquake,,9.6,0.06,3,reviewed,nn,nn
2016-06-23T07:49:58.000Z,60.9942,-150.2408,36.9,1.9,ml,,,,0.86,ak,ak13685069,2016-06-23T08:48:29.828Z,"30km SW of Anchorage, Alaska",earthquake,0.2,0.7,,,automatic,ak,ak
2016-06-23T07:44:37.460Z,-27.8805,-177.0307,55.02,5.1,mb,,82,1.572,1.14,us,us2000666u,2016-06-23T08:05:48.296Z,"175km NNE of Raoul Island, New Zealand",earthquake,9.3,5.3,0.04,207,reviewed,us,us
2016-06-23T07:29:42.240Z,38.8059998,-122.8099976,1.81,1.02,md,12,119,0.01526,0.04,nc,nc72654501,2016-06-23T08:24:03.531Z,"5km NW of The Geysers, California",earthquake,0.28,0.46,,3,automatic,nc,nc
2016-06-23T07:15:41.000Z,61.5224,-149.8956,35.1,1.3,ml,,,,0.37,ak,ak13685062,2016-06-23T08:05:42.869Z,"3km E of Big Lake, Alaska",earthquake,0.4,4.1,,,automatic,ak,ak
2016-06-23T07:15:21.453Z,40.6637,-119.4834,7.5,1.5,ml,6,160.01,0.045,0.1697,nn,nn00549086,2016-06-23T22:49:42.864Z,"12km NW of Gerlach-Empire, Nevada",earthquake,,2.8,0.31,6,reviewed,nn,nn
2016-06-23T07:12:21.840Z,33.0123333,-116.3553333,4.57,1.03,ml,23,109,0.1326,0.31,ci,ci37610888,2016-06-23T13:33:50.669Z,"24km ESE of Julian, CA",earthquake,0.56,2.29,0.122,26,reviewed,ci,ci
2016-06-23T06:59:27.000Z,59.9052,-153.0478,121.9,2.6,ml,,,,0.52,ak,ak13685055,2016-06-23T08:07:11.064Z,"66km SSW of Redoubt Volcano, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-06-23T06:36:26.320Z,38.8682,-118.5196,10.2,1.3,ml,9,101.49,0.24,0.0893,nn,nn00549085,2016-06-23T20:45:01.523Z,"39km NNE of Hawthorne, Nevada",earthquake,,5,0.26,4,reviewed,nn,nn
2016-06-23T06:11:38.920Z,34.3813333,-116.4628333,9.59,1.04,ml,25,113,0.1116,0.15,ci,ci37610872,2016-06-23T13:34:17.123Z,"30km N of Yucca Valley, CA",earthquake,0.43,0.59,0.13,17,reviewed,ci,ci
2016-06-23T05:51:00.050Z,-3.3301,130.6838,32.33,4.8,mb,,56,1.615,0.85,us,us2000666e,2016-06-23T06:10:24.730Z,"196km E of Amahai, Indonesia",earthquake,7,0.6,0.086,41,reviewed,us,us
2016-06-23T05:48:50.000Z,61.4305,-150.2319,43.9,1.4,ml,,,,0.42,ak,ak13684538,2016-06-23T06:31:45.171Z,"17km SW of Big Lake, Alaska",earthquake,0.5,0.7,,,automatic,ak,ak
2016-06-23T05:42:38.554Z,38.3017,-116.667,4.9,2.6,ml,11,99.12,0.492,0.1249,nn,nn00549084,2016-06-23T20:32:44.971Z,"28km WNW of Warm Springs, Nevada",earthquake,,2.2,0.25,4,reviewed,nn,nn
2016-06-23T05:35:36.890Z,6.8016,-72.9933,133.6,4.3,mb,,43,1.973,1.07,us,us20006664,2016-06-23T05:51:32.853Z,"12km NNE of Aratoca, Colombia",earthquake,5,10.7,0.081,43,reviewed,us,us
2016-06-23T05:25:40.000Z,59.2545,-153.5827,117.9,1.9,ml,,,,0.7,ak,ak13684534,2016-06-23T06:31:44.431Z,"93km SE of Old Iliamna, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-06-23T05:13:33.718Z,37.3036,-115.2535,3.9,1,ml,10,117.09,0.191,0.179,nn,nn00549083,2016-06-23T21:37:47.667Z,"10km SW of Alamo, Nevada",earthquake,,5.5,0.96,4,reviewed,nn,nn
2016-06-23T05:12:50.800Z,34.0563333,-117.2438333,8.81,1.08,ml,57,35,0.06799,0.15,ci,ci37610824,2016-06-23T16:00:05.295Z,"2km ENE of Loma Linda, CA",earthquake,0.15,0.41,0.139,29,reviewed,ci,ci
2016-06-23T04:38:10.760Z,36.9032,-97.706,5,2.7,mb_lg,,38,0.133,0.62,us,us20006661,2016-06-23T04:46:49.034Z,"10km NNE of Medford, Oklahoma",earthquake,1.2,2,0.066,60,reviewed,us,us
2016-06-23T04:35:14.110Z,34.6878333,-119.5221667,1.24,1.95,ml,35,34,0.1469,0.27,ci,ci37610800,2016-06-23T15:52:16.817Z,"30km NNE of Montecito, CA",earthquake,0.3,0.85,0.143,30,reviewed,ci,ci
2016-06-23T04:33:06.468Z,39.0252,-118.1086,5.4,1.8,ml,12,90.68,0.024,0.1354,nn,nn00549081,2016-06-23T18:24:55.698Z,"23km NW of Gabbs, Nevada",earthquake,,1,0.19,5,reviewed,nn,nn
2016-06-23T04:19:01.000Z,62.7907,-151.7401,4.5,1.5,ml,,,,0.72,ak,ak13684019,2016-06-23T05:07:58.717Z,"98km WNW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-06-23T04:04:47.300Z,19.3723333,-155.2316667,2.919,2.14,ml,20,102,0.00853,0.09,hv,hv61307616,2016-06-23T20:03:25.770Z,"6km S of Volcano, Hawaii",earthquake,0.32,0.23,0.13,6,reviewed,hv,hv
2016-06-23T03:57:14.200Z,46.8618333,-121.7473333,-0.79,1.46,ml,14,58,0.01368,0.09,uw,uw61172361,2016-06-23T14:18:09.670Z,"28km NNW of Packwood, Washington",earthquake,0.25,1.05,0.178,9,reviewed,uw,uw
2016-06-23T03:45:40.000Z,60.5402,-152.3085,84.9,1.3,ml,,,,0.18,ak,ak13684014,2016-06-23T08:06:49.555Z,"24km ENE of Redoubt Volcano, Alaska",earthquake,0.8,0.5,,,reviewed,ak,ak
2016-06-23T03:38:02.000Z,61.475,-149.9459,36.1,2,ml,,,,0.81,ak,ak13684009,2016-06-23T04:25:50.378Z,"5km S of Big Lake, Alaska",earthquake,0.5,2.2,,,automatic,ak,ak
2016-06-23T03:34:45.000Z,61.5143,-149.888,33.6,1.7,ml,,,,0.75,ak,ak13684006,2016-06-23T04:25:49.713Z,"3km ESE of Big Lake, Alaska",earthquake,0.2,0.1,,,automatic,ak,ak
2016-06-23T03:30:48.000Z,60.0842,-140.9101,9.5,1.5,ml,,,,0.92,ak,ak13684004,2016-06-23T04:25:51.712Z,"84km E of Cape Yakataga, Alaska",earthquake,0.8,0.3,,,automatic,ak,ak
2016-06-23T03:23:44.350Z,38.8291667,-122.8068333,2.23,1.33,md,44,29,0.006295,0.04,nc,nc72654461,2016-06-23T18:56:08.364Z,"7km W of Cobb, California",earthquake,0.12,0.2,0.106,11,reviewed,nc,nc
2016-06-23T03:08:39.000Z,62.9541,-149.2543,64.8,1.8,ml,,,,0.46,ak,ak13683484,2016-06-23T04:25:51.087Z,"51km SSW of Cantwell, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-06-23T03:06:51.570Z,38.8203316,-122.8266678,2.41,1.12,md,19,76,0.007099,0.02,nc,nc72654451,2016-06-23T03:32:03.735Z,"7km NW of The Geysers, California",earthquake,0.27,0.5,0.09,3,automatic,nc,nc
2016-06-23T03:05:39.960Z,-60.6687,-42.9516,10,5.5,mb,,97,0.88,0.86,us,us2000665g,2016-06-23T16:02:19.040Z,"Scotia Sea",earthquake,5.2,1.9,0.058,102,reviewed,us,us
2016-06-23T02:56:48.650Z,39.3705,-122.8783333,7.1,1.91,md,29,40,0.2212,0.06,nc,nc72654446,2016-06-24T02:12:03.167Z,"23km N of Upper Lake, California",earthquake,0.15,1.22,0.213,25,reviewed,nc,nc
2016-06-23T02:39:43.000Z,60.628,-149.5332,31,2.1,ml,,,,0.68,ak,ak13683478,2016-06-23T03:35:59.784Z,"49km WSW of Whittier, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-06-23T02:35:10.677Z,37.147,-116.9432,6.4,1,ml,10,128.52,0.177,0.1137,nn,nn00549079,2016-06-23T17:53:40.835Z,"31km NNW of Beatty, Nevada",earthquake,,3.2,0.38,6,reviewed,nn,nn
2016-06-23T02:29:51.000Z,66.4228,-141.0695,0,2.3,ml,,,,0.75,ak,ak13683477,2016-06-23T03:35:59.136Z,"138km SSW of Old Crow, Canada",earthquake,0.6,2.8,,,automatic,ak,ak
2016-06-23T02:19:36.860Z,19.3641667,-155.0811667,7.823,1.99,md,41,152,0.02761,0.12,hv,hv61307566,2016-06-23T18:08:47.794Z,"16km S of Fern Acres, Hawaii",earthquake,0.55,0.53,0.151,19,reviewed,hv,hv
2016-06-23T02:08:58.820Z,36.2184,-97.2938,3.38,2.3,mb_lg,,35,0.336,0.16,us,us20006658,2016-06-23T02:21:21.554Z,"7km S of Perry, Oklahoma",earthquake,1,6.9,0.104,24,reviewed,us,us
2016-06-23T01:52:24.130Z,57.6638,-32.6607,10,4.5,mb,,109,8.321,0.91,us,us20006656,2016-06-23T02:15:08.188Z,"Reykjanes Ridge",earthquake,11.7,1.9,0.088,38,reviewed,us,us
2016-06-23T01:48:51.820Z,57.5747,-33.2029,10,4.8,mb,,77,7.199,0.94,us,us20006655,2016-06-23T02:04:38.945Z,"Reykjanes Ridge",earthquake,8.7,1.9,0.03,352,reviewed,us,us
2016-06-23T01:45:41.000Z,63.2478,-152.0964,1.4,1.4,ml,,,,0.75,ak,ak13682965,2016-06-23T02:47:21.698Z,"144km NW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-06-23T01:45:17.200Z,17.9475,-67.0274,7,1.2,Md,3,316.8,0.02694946,0.23,pr,pr16175000,2016-06-23T03:29:51.575Z,"3km SSE of La Parguera, Puerto Rico",earthquake,2.8,0.9,0,2,reviewed,pr,pr
2016-06-23T01:19:20.130Z,46.8833333,-121.9616667,5.11,1.28,ml,11,160,0.06138,0.11,uw,uw61172311,2016-06-23T18:24:09.360Z,"23km E of Eatonville, Washington",earthquake,0.5,0.73,0.144,11,reviewed,uw,uw
2016-06-23T01:08:40.830Z,38.7061667,-122.397,10.56,2.06,md,68,91,0.06764,0.1,nc,nc72654421,2016-06-23T04:57:02.965Z,"15km NNE of Angwin, California",earthquake,0.15,0.33,0.203,40,reviewed,nc,nc
2016-06-23T00:51:45.820Z,19.4686667,-154.9038333,2.492,1.48,md,12,176,0.01847,0.08,hv,hv61307431,2016-06-23T17:28:52.050Z,"1km E of Leilani Estates, Hawaii",earthquake,1.52,0.47,0.111,10,reviewed,hv,hv
2016-06-23T00:29:58.500Z,38.7861667,-122.7693333,2.03,1.69,md,53,70,0.01568,0.08,nc,nc72654406,2016-06-23T02:54:02.634Z,"1km NW of The Geysers, California",earthquake,0.16,0.24,0.261,21,reviewed,nc,nc
2016-06-23T00:28:12.170Z,38.8419991,-122.8396683,1.27,1.03,md,18,90,0.01795,0.02,nc,nc72654401,2016-06-23T00:38:05.176Z,"10km WNW of Cobb, California",earthquake,0.2,0.56,0.12,5,automatic,nc,nc
2016-06-23T00:25:57.050Z,37.8826667,-118.469,8.97,1.17,md,23,99,0.08295,0.08,nc,nc72654396,2016-06-23T03:21:03.693Z,"51km ENE of Mammoth Lakes, California",earthquake,0.24,0.71,0.139,17,reviewed,nc,nc
2016-06-22T23:45:59.500Z,36.0821667,-117.6038333,0.84,1.01,ml,8,122,0.0961,0.13,ci,ci37610720,2016-06-23T13:35:12.672Z,"31km E of Coso Junction, CA",earthquake,0.61,0.77,0.087,11,reviewed,ci,ci
2016-06-22T23:35:05.000Z,58.8034,-152.5438,42.4,2.6,ml,,,,0.58,ak,ak13682363,2016-06-23T00:43:01.559Z,"109km SSW of Homer, Alaska",earthquake,0.5,1,,,automatic,ak,ak
2016-06-22T23:17:57.000Z,64.9569,-147.3352,0.4,1.2,ml,,,,0.73,ak,ak13682360,2016-06-23T00:41:35.507Z,"19km NNE of Badger, Alaska",earthquake,0.2,0.8,,,automatic,ak,ak
2016-06-22T23:16:45.920Z,32.2376667,-117.583,5.82,2.69,ml,18,293,0.5234,0.2,ci,ci37610680,2016-06-23T00:00:56.705Z,"53km WSW of Rosarito, B.C., MX",earthquake,0.76,31.61,0.145,72,reviewed,ci,ci
2016-06-22T23:14:25.760Z,33.0783,47.3844,10,4.4,mb,,52,2.999,1.07,us,us20006643,2016-06-23T00:03:22.166Z,"10km NNW of Abdanan, Iran",earthquake,7.7,1.9,0.08,45,reviewed,us,us
2016-06-22T23:11:17.000Z,63.0226,-151.4416,0,1.6,ml,,,,0.57,ak,ak13682357,2016-06-22T23:45:51.918Z,"103km NW of Talkeetna, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-06-22T22:54:16.280Z,46.8868333,-121.9538333,4.42,1.32,ml,15,94,0.05895,0.1,uw,uw61172246,2016-06-23T18:17:19.680Z,"23km E of Eatonville, Washington",earthquake,0.31,0.59,0.197,17,reviewed,uw,uw
2016-06-22T22:20:51.710Z,-12.2942,167.1362,251.16,4.8,mb,,44,8.436,0.63,us,us2000663w,2016-06-22T22:40:37.795Z,"181km NNW of Sola, Vanuatu",earthquake,10.7,7.6,0.038,218,reviewed,us,us
2016-06-22T21:43:36.040Z,-17.8608,167.2722,10,5.2,mb,,70,2.901,1.14,us,us2000663s,2016-06-22T22:04:36.225Z,"112km W of Port-Vila, Vanuatu",earthquake,8.2,1.8,0.09,40,reviewed,us,us
2016-06-22T21:42:48.740Z,19.2853333,-155.384,2.945,1.07,md,12,104,0.04784,0.07,hv,hv61307246,2016-06-22T23:19:24.340Z,"13km NE of Pahala, Hawaii",earthquake,0.3,0.79,0.176,8,reviewed,hv,hv
2016-06-22T21:40:01.179Z,39.3616,-117.4068,7.1,1.5,ml,8,117.42,0.554,0.211,nn,nn00549053,2016-06-22T21:57:17.689Z,"32km WSW of Austin, Nevada",earthquake,,2.9,0.23,2,reviewed,nn,nn
2016-06-22T21:38:40.000Z,62.9156,-150.5173,92.7,1.4,ml,,,,0.52,ak,ak13681834,2016-06-22T22:09:19.181Z,"69km NNW of Talkeetna, Alaska",earthquake,0.6,1.3,,,automatic,ak,ak
2016-06-22T21:37:31.000Z,60.5984,-151.4523,70.2,1.6,ml,,,,0.87,ak,ak13681336,2016-06-22T22:09:18.491Z,"11km WNW of Kenai, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-06-22T21:32:59.430Z,36.2246,-97.2856,3.74,2.3,mb_lg,,42,0.333,0.22,us,us2000663l,2016-06-23T20:50:58.865Z,"7km S of Perry, Oklahoma",earthquake,1,5,0.117,19,reviewed,us,us
2016-06-22T21:25:25.070Z,32.9761667,-115.5438333,5.42,1.48,ml,16,84,0.0697,0.16,ci,ci37610632,2016-06-22T23:44:58.815Z,"1km WSW of Brawley, CA",earthquake,0.31,0.6,0.207,22,reviewed,ci,ci
2016-06-22T21:20:58.000Z,60.1742,-141.4337,0,1.4,ml,,,,0.78,ak,ak13681334,2016-06-22T22:09:20.438Z,"56km ENE of Cape Yakataga, Alaska",earthquake,2.1,98.9,,,automatic,ak,ak
2016-06-22T21:17:34.000Z,59.804,-141.6029,24.2,1.6,ml,,,,0.59,ak,ak13681333,2016-06-22T22:09:19.761Z,"54km ESE of Cape Yakataga, Alaska",earthquake,2.5,1.3,,,automatic,ak,ak
2016-06-22T21:11:41.140Z,37.322,-122.1021667,-0.29,1.34,md,12,134,0.01414,0.03,nc,nc72654351,2016-06-22T22:40:39.854Z,"11km E of Quarry near Portola Valley, CA",quarry blast,0.22,31.61,0.272,12,reviewed,nc,nc
2016-06-22T21:08:21.000Z,60.5125,-146.9108,21.5,1.8,ml,,,,0.58,ak,ak13681330,2016-06-22T22:09:22.292Z,"63km W of Cordova, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-06-22T20:53:00.030Z,32.981,-115.5448333,6.04,1.61,ml,21,77,0.06505,0.18,ci,ci37610560,2016-06-23T15:01:44.762Z,"1km W of Brawley, CA",earthquake,0.27,0.68,0.187,12,reviewed,ci,ci
2016-06-22T20:52:31.500Z,32.9798333,-115.539,3.86,1.44,ml,11,86,0.06852,0.14,ci,ci37141980,2016-06-23T14:49:44.559Z,"1km W of Brawley, CA",earthquake,0.3,0.45,0.029,4,reviewed,ci,ci
2016-06-22T20:52:15.200Z,32.9628333,-115.5725,10.58,1.39,ml,13,67,0.06199,0.23,ci,ci37141972,2016-06-23T14:42:37.423Z,"4km WSW of Brawley, CA",earthquake,0.48,0.79,0.146,7,reviewed,ci,ci
2016-06-22T20:52:01.000Z,32.9785,-115.544,5.21,1.55,ml,20,76,0.06757,0.18,ci,ci37610552,2016-06-23T14:37:00.295Z,"1km W of Brawley, CA",earthquake,0.26,0.57,0.159,20,reviewed,ci,ci
2016-06-22T20:39:58.720Z,32.969,-115.576,10.76,1.53,ml,19,66,0.06856,0.26,ci,ci37610520,2016-06-23T14:31:09.902Z,"4km WSW of Brawley, CA",earthquake,0.4,0.67,0.188,21,reviewed,ci,ci
2016-06-22T20:27:31.100Z,32.9798333,-115.54,5.22,1.49,ml,19,79,0.06808,0.15,ci,ci37610504,2016-06-23T14:18:19.809Z,"1km W of Brawley, CA",earthquake,0.21,0.64,0.26,14,reviewed,ci,ci
2016-06-22T20:10:12.350Z,-55.4856,-26.7741,7.55,5.2,mb,,67,5.735,0.55,us,us2000662k,2016-06-22T21:45:29.414Z,"137km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.1,3.7,0.071,65,reviewed,us,us
2016-06-22T20:09:38.730Z,32.9788333,-115.5415,4.01,1.33,ml,15,76,0.0683,0.16,ci,ci37610472,2016-06-23T14:10:46.151Z,"1km W of Brawley, CA",earthquake,0.26,0.53,0.118,13,reviewed,ci,ci
2016-06-22T20:07:04.240Z,32.9808333,-115.5443333,5.54,1.51,ml,23,78,0.0654,0.21,ci,ci37610464,2016-06-23T14:07:13.624Z,"1km W of Brawley, CA",earthquake,0.26,0.51,0.171,16,reviewed,ci,ci
2016-06-22T20:06:51.656Z,38.3,-116.4569,7.7,1.9,ml,7,187.65,0.643,0.1864,nn,nn00549030,2016-06-22T20:25:22.927Z,"14km NNW of Warm Springs, Nevada",earthquake,,12.5,0.35,3,reviewed,nn,nn
2016-06-22T20:02:49.000Z,61.5222,-146.4618,19.1,2.8,ml,,,,0.84,ak,ak13681311,2016-06-22T20:42:30.110Z,"44km N of Valdez, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-06-22T19:54:15.730Z,46.8766667,-122.2436667,-1.09,1.08,ml,8,181,0.1115,0.26,uw,uw61172121,2016-06-22T21:31:07.730Z,"2km ENE of Eatonville, Washington",explosion,0.88,31.61,0.063,8,reviewed,uw,uw
2016-06-22T19:18:18.000Z,61.0814,-152.0707,104.9,1.7,ml,,,,0.81,ak,ak13680710,2016-06-22T19:49:25.925Z,"60km NW of Nikiski, Alaska",earthquake,0.5,0.6,,,automatic,ak,ak
2016-06-22T19:03:47.900Z,46.0253333,-112.4653333,-2,1.94,ml,7,154,0.203,0.09,mb,mb80156824,2016-06-23T14:21:38.210Z,"5km ENE of Butte, Montana",quarry blast,0.72,31.61,0.377,6,reviewed,mb,mb
2016-06-22T19:01:43.910Z,46.8071667,-122.2175,-1.22,1.27,ml,11,170,0.1797,0.22,uw,uw61172081,2016-06-22T21:27:25.950Z,"7km SSE of Eatonville, Washington",explosion,0.69,31.61,0.135,12,reviewed,uw,uw
2016-06-22T18:58:42.317Z,37.9181,-117.5883,5.2,1.5,ml,20,53.39,0.271,0.1572,nn,nn00549014,2016-06-22T19:23:03.851Z,"35km WSW of Tonopah, Nevada",earthquake,,2.7,0.12,8,reviewed,nn,nn
2016-06-22T18:55:34.230Z,19.9543333,-155.6045,2.266,1.69,md,11,153,0.109,0.33,hv,hv61307031,2016-06-23T20:48:07.100Z,"10km SE of Waimea, Hawaii",earthquake,0.86,1.52,0.091,5,reviewed,hv,hv
